Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
5.12 SUMARÉ,843054,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,1339017,QUADRO BRANCO MAGNÉTICO 1500X1200MM,20,"R$ 284,85","R$ 258,74",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2025-01-23 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.12 SUMARÉ,843053,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843046,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843048,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843051,QUADRO BRANCO MAGNET.3000X1200X18MM,20,"R$ 187,18","R$ 0,00",QUADRO BRANCO 80X60cm,47.3%,2008-05-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
5.12 SUMARÉ,843038,QUADRO BRANCO MAGNETICO MÓVEL,20,"R$ 295,67","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,60.0%,2008-05-31 00:00:00,RECLASSIFICAR: Alta similaridade (60.0%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.12 SUMARÉ,955377,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,955378,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-26 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,843039,QUADRO BRANCO MAGNETICO MÓVEL,20,"R$ 295,67","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,60.0%,2008-05-31 00:00:00,RECLASSIFICAR: Alta similaridade (60.0%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.12 SUMARÉ,1140003,CARRO COLETOR 120 LTS  C/ROD. VERDE,30,"R$ 160,00","R$ 0,00",COLETOR LIXO 120 L- C/RODIZIO VERDE,48.6%,2015-03-31 00:00:00,AVALIAR: Similaridade moderada (48.6%) com consumível 'COLETOR LIXO 120 L- C/RODIZIO VERDE...'. Possível reclassificação.
5.12 SUMARÉ,1140006,CARRO COLETOR 240 LTS  C/ROD. BRANCO,30,"R$ 239,00","R$ 0,00",COLETOR 60 LTS MARRON,38.5%,2015-03-31 00:00:00,MANTER: Baixa similaridade (38.5%) com consumível 'COLETOR 60 LTS MARRON...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,1181645,ANDAIME INDUSTRIAL DE 12 METROS/ FORTEQUIP,15,"R$ 8243,54","R$ 1030,47",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-03-14 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
5.12 SUMARÉ,1280023,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,1280024,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,1280025,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,1280026,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1172058,"ESCADA EXTENSÍVEL COM CATRACA 4,80 X 8,4/W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,40.2%,2016-09-27 00:00:00,AVALIAR: Similaridade moderada (40.2%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
5.13 JAGUARIÚNA,1114997,MANEQUIM P/TREINAMENTO DE REANIMAÇÃONASCO/EUA,7,"R$ 1100,00","R$ 0,00",TAQUINHO DE TREINAMENTO G.A,30.7%,2014-07-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'TAQUINHO DE TREINAMENTO G.A...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1280058,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1280059,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1280060,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1141350,QUADRO BRANCO MAGNÉTICO,20,"R$ 310,19","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,70.3%,2015-04-30 00:00:00,RECLASSIFICAR: Alta similaridade (70.3%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.13 JAGUARIÚNA,1141352,QUADRO BRANCO MAGNÉTICO,20,"R$ 310,20","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,70.3%,2015-04-30 00:00:00,RECLASSIFICAR: Alta similaridade (70.3%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.13 JAGUARIÚNA,954216,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,954940,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-25 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,901084,CJ. ESTUDOS  CENTRAIS  ALARME CONTRA INC.,10,"R$ 9950,00","R$ 0,00",CENTRAL DE ALARME DE INC. ENDEREÇÁVEL,34.8%,2009-05-18 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'CENTRAL DE ALARME DE INC. ENDEREÇÁVEL...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1141363,CARRINHO P/TRANSPORTE DCE234,30,"R$ 270,80","R$ 0,00",CARRINHO TRANSPORTE BLOCOS,58.3%,2015-02-25 00:00:00,AVALIAR: Similaridade moderada (58.3%) com consumível 'CARRINHO TRANSPORTE BLOCOS...'. Possível reclassificação.
5.13 JAGUARIÚNA,1186441,ANDAIME INDUSTRIAL DE 12 METROS / FORTEQUIP,15,"R$ 7243,54","R$ 1086,56",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-06-29 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
5.13 JAGUARIÚNA,854694,QUADRO BRANCO MAG.MÓVEL 100X200-DIDATICA,20,"R$ 364,00","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-08-20 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859754,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859755,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859756,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859757,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859758,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859759,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859760,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,859761,"ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE",15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,32.5%,2008-10-17 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,1286285,CARRINHO PARA FERRAMENTAS C/3 GAVETAS,25,"R$ 763,78","R$ 611,02",CAIXA DE FERRAMENTAS C/5 GAVETAS,58.5%,2023-12-21 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
5.13 JAGUARIÚNA,1286286,CARRINHO PARA FERRAMENTAS C/3 GAVETAS,25,"R$ 763,78","R$ 611,02",CAIXA DE FERRAMENTAS C/5 GAVETAS,58.5%,2023-12-21 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
5.13 JAGUARIÚNA,575874,BANCADA MOVEL 52X68X93CM SECURIT,25,"R$ 299,48","R$ 0,00",PAINEL P/BANCADA MÓVEL 1504 C/GANCHOS,35.7%,1992-08-31 00:00:00,MANTER: Baixa similaridade (35.7%) com consumível 'PAINEL P/BANCADA MÓVEL 1504 C/GANCHOS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,575875,BANCADA MOVEL 52X68X93CM SECURIT,25,"R$ 299,48","R$ 0,00",PAINEL P/BANCADA MÓVEL 1504 C/GANCHOS,35.7%,1992-08-31 00:00:00,MANTER: Baixa similaridade (35.7%) com consumível 'PAINEL P/BANCADA MÓVEL 1504 C/GANCHOS...'. Provavelmente corretamente classificado.
5.13 JAGUARIÚNA,913558,TORRE RESFRIAMENTO DE ÁGUA 20TR/REFRISAT,20,"R$ 6800,00","R$ 0,00",CALORÍMETRO DE ÁGUA DIDÁTICO,26.8%,2009-11-09 00:00:00,MANTER: Similaridade muito baixa (26.8%). Mantém como patrimônio.
5.14 SANTA BÁRBARA D'OESTE,1049680,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1049682,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1049675,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1049676,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1049677,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1049679,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1364104,FLIP CHART 700 X 1000MM ALUMÍNIO,20,"R$ 332,85","R$ 321,75",BLOCO FLIP CHART 640X880mm,36.6%,2025-08-15 00:00:00,MANTER: Baixa similaridade (36.6%) com consumível 'BLOCO FLIP CHART 640X880mm...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1364105,FLIP CHART 700 X 1000MM ALUMÍNIO,20,"R$ 332,85","R$ 321,75",BLOCO FLIP CHART 640X880mm,36.6%,2025-08-15 00:00:00,MANTER: Baixa similaridade (36.6%) com consumível 'BLOCO FLIP CHART 640X880mm...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1049681,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1050424,CONJ.SÍMBOLOS MAGNÉT.HIDRAUL.PNEUM./FESTO,10,"R$ 3489,00","R$ 0,00",CONJUNTO ELETRIC. MAGNET. ELETROMAGNET.,22.8%,2012-12-14 00:00:00,MANTER: Similaridade muito baixa (22.8%). Mantém como patrimônio.
5.14 SANTA BÁRBARA D'OESTE,1049683,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,1049678,QUADRO BRANCO MAGNETICO 200X120,20,"R$ 253,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.4%,2012-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
5.14 SANTA BÁRBARA D'OESTE,955273,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-23 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1049673,QUADRO BRANCO MAGN.DUPLA FACE 180X120CM,20,"R$ 559,00","R$ 0,00",QUADRO BRANCO 80X60cm,40.0%,2012-11-30 00:00:00,MANTER: Baixa similaridade (40.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1270867,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4335,83",CATRACA BLINDADA,36.1%,2023-02-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1270868,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4335,83",CATRACA BLINDADA,36.1%,2023-02-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1270869,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4335,83",CATRACA BLINDADA,36.1%,2023-02-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1009312,ESCADA DUPLA FIBRA 12 DEGRAUS/W.BERTOLO,15,"R$ 519,57","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.4%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.4%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1022513,CARRO PLATAFORMA CAPACIDADE 800KG,30,"R$ 831,00","R$ 0,00",CARRO ARMAZÉM CAPACIDADE 200KG,48.1%,2012-02-01 00:00:00,AVALIAR: Similaridade moderada (48.1%) com consumível 'CARRO ARMAZÉM CAPACIDADE 200KG...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1049106,CARRO PLATAFORMA CAP 800KG C/ABAS/STOPCAR,30,"R$ 1078,00","R$ 0,00",PLACA GIRATÓRIA PLATAFORMA P/MALABARISMO,24.8%,2012-10-17 00:00:00,MANTER: Similaridade muito baixa (24.8%). Mantém como patrimônio.
5.14 SANTA BÁRBARA D'OESTE,1135237,ESCADA EM FIBRA 8/14D - TESOURA/SINGELA/HOBBY,15,"R$ 520,00","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,36.1%,2015-01-16 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1136997,"ESCADA EXTENSÍVEL DE FIBRA 5,70X10,20 M/ESCAFORT",15,"R$ 921,19","R$ 0,00",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,55.7%,2015-02-10 00:00:00,AVALIAR: Similaridade moderada (55.7%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1171932,ESCADA EM FIBRA 12D - DUPLO ACESSO/W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-13 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1172903,ESCADA EM FIBRA 12D - DUPLO ACESSO/ W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-27 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1172904,"ESCADA EXTENSÍVEL EM FIBRA 4,80X8,40M/ W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,50.9%,2016-09-27 00:00:00,AVALIAR: Similaridade moderada (50.9%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1182596,ANDAIME INDUSTRIAL DE 12 METROS/FORTEQUIP,15,"R$ 8243,54","R$ 1099,17",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-04-18 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
5.14 SANTA BÁRBARA D'OESTE,955275,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-23 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,1049674,QUADRO BRANCO MAGN.DUPLA FACE 180X120CM,20,"R$ 559,00","R$ 0,00",QUADRO BRANCO 80X60cm,40.0%,2012-11-30 00:00:00,MANTER: Baixa similaridade (40.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,764251,MAQUINA DE COSTURA INDUST. - RETA  1 AGU,10,"R$ 850,00","R$ 0,00",CORREIA PARA MÁQUINA DE COSTURA RETA,54.2%,2007-01-09 00:00:00,AVALIAR: Similaridade moderada (54.2%) com consumível 'CORREIA PARA MÁQUINA DE COSTURA RETA...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,896325,TÁBUA DE PASSAR ROUPAS - MADEIRA,10,"R$ 460,00","R$ 0,00",TÁBUA DE PASSAR ROUPA,52.7%,2009-04-28 00:00:00,AVALIAR: Similaridade moderada (52.7%) com consumível 'TÁBUA DE PASSAR ROUPA...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1009296,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1009297,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1009298,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1009299,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1009300,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
5.14 SANTA BÁRBARA D'OESTE,1009301,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-17 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
