Localização;Inventário;Denominação do Imobilizado;Vida;Valor Aquisição;Valor Contábil;Item Consumível Similar;arquivo_origem;Ano Incorporação;Idade_Item;Valor_Aquisicao_Num;Valor_Contabil_Num;Vida_Num
3.01 TAUBATÉ;754005;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 114,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;114;0;10
3.01 TAUBATÉ;754003;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 114,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;114;0;10
5.90 ARARAS;753930;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 113,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;113;0;10
1.28 GUARULHOS;69577;TESOURA DE BANCADA;12;R$ 382,18;R$ 0,00;LÂMINA PARA TESOURA DE BANCADA;Maquinas e Equiptos-ano-1999_20250926_131456.csv;1955;70;382,18;0;12
3.90 CRUZEIRO;1121403;TESOURA MANUAL  TIPO AMERICANA/BRASFORT;10;R$ 14,70;R$ 0,00;TESOURA MANUAL TIPO AMERICANA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
1.08 IPIRANGA;1122511;TESOURA P/CERCA VIVA E GRAMA / TRAMONTINA;10;R$ 12,36;R$ 0,00;TESOURA PARA CERCA VIVA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;12,36;0;10
1.12 SANTO AMARO;1129652;TESOURA P/CERCA VIVA E GRAMA / TRAMONTINA;10;R$ 12,36;R$ 0,00;TESOURA PARA CERCA VIVA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;12,36;0;10
4.03 ALUMÍNIO;1124587;TESOURA P/CERCA VIVA E GRAMA / TRAMONTINA;10;R$ 12,36;R$ 0,00;TESOURA PARA CERCA VIVA;Maquinas e Equiptos-ano-2011_2017_20251006_142450.csv;2014;11;12,36;0;10
CMFP-165 CERQUEIRA CESAR;1030227;TESOURA P/CHAPA AVIAÇÃO DIREITA/VONDER;10;R$ 16,12;R$ 0,00;TESOURA P/CHAPA AVIAÇÃO RETA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;16,12;0;10
7.90 JAÚ;1035631;TESOURA P/CHAPA AVIAÇÃO RETA/VONDER;10;R$ 16,12;R$ 0,00;TESOURA P/CHAPA AVIAÇÃO RETA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;16,12;0;10
7.90 JAÚ;1035632;TESOURA P/CHAPA AVIAÇÃO RETA/VONDER;10;R$ 16,12;R$ 0,00;TESOURA P/CHAPA AVIAÇÃO RETA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;16,12;0;10
1.27 JANDIRA;962145;TESOURA TIPO FUNILEIRO 10P (250MM) / VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
1.27 JANDIRA;962146;TESOURA TIPO FUNILEIRO 10P (250MM) / VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
3.60 PINDAMONHANGABA;962359;TESOURA TIPO FUNILEIRO 10P (250MM) / VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
3.60 PINDAMONHANGABA;962360;TESOURA TIPO FUNILEIRO 10P (250MM) / VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.63 MOGI-GUAÇU;963021;TESOURA TIPO FUNILEIRO 10P (250MM) / VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.13 JAGUARIÚNA;964441;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.62 INDAIATUBA;962980;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.62 INDAIATUBA;962981;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
8.50 VOTUPORANGA;964285;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.01 ARAÇATUBA;963684;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.01 ARAÇATUBA;963685;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
ALMOXARIFADO CENTRAL SENAI;964286;TESOURA TIPO FUNILEIRO 10P (250MM) /VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
1.08 IPIRANGA;1119586;TESOURA TIPO FUNILEIRO 10P (250MM)/ BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
1.08 IPIRANGA;1119587;TESOURA TIPO FUNILEIRO 10P (250MM)/ BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
1.12 SANTO AMARO;1122913;TESOURA TIPO FUNILEIRO 10P (250MM)/BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
1.12 SANTO AMARO;1122914;TESOURA TIPO FUNILEIRO 10P (250MM)/BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
5.90 ARARAS;1126592;TESOURA TIPO FUNILEIRO 10P (250MM)/BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
5.90 ARARAS;1126593;TESOURA TIPO FUNILEIRO 10P (250MM)/BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
9.90 BIRIGUI;1122536;TESOURA TIPO FUNILEIRO 10P (250MM)/BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
9.90 BIRIGUI;1122537;TESOURA TIPO FUNILEIRO 10P (250MM)/BRASFORT;10;R$ 14,70;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;14,7;0;10
1.26 TATUAPÉ;1034678;TESOURA TIPO FUNILEIRO 10P (250MM)/STANELY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
1.63 PIRITUBA;1034700;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
1.63 PIRITUBA;1034701;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
7.94 OURINHOS;1036161;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
7.94 OURINHOS;1036162;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
7.94 OURINHOS;1036163;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
7.94 OURINHOS;1036164;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
7.94 OURINHOS;1036165;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
7.94 OURINHOS;1036166;TESOURA TIPO FUNILEIRO 10P (250MM)/STANLEY;10;R$ 27,60;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;27,6;0;10
1.28 GUARULHOS;963356;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
1.38 COTIA;962659;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
2.01 SANTOS;962231;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
2.01 SANTOS;962232;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
3.01 TAUBATÉ;962270;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
3.01 TAUBATÉ;962271;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
3.90 CRUZEIRO;962371;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
3.90 CRUZEIRO;962370;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
4.99 MAIRINQUE;962547;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.10 PIRACICABA;962774;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.12 SUMARÉ;963905;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.13 JAGUARIÚNA;962658;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.90 ARARAS;963098;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.90 ARARAS;963099;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.90 ARARAS;962489;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
5.90 ARARAS;962488;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.01 SÃO CARLOS;963286;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.01 SÃO CARLOS;963287;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.04 FRANCA;963355;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.61 SERTÃOZINHO;963404;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.61 SERTÃOZINHO;963405;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.61 SERTÃOZINHO;963467;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.61 SERTÃOZINHO;963468;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.62 MATÃO;963335;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
6.62 MATÃO;963336;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
7.01 BAURU;963163;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
7.01 BAURU;963162;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
7.90 JAÚ;963444;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
7.90 JAÚ;963445;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.27 MARÍLIA;963739;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.27 MARÍLIA;963740;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.27 MARÍLIA;963988;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.27 MARÍLIA;963989;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.90 BIRIGUI;964352;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
9.90 BIRIGUI;964353;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
ALMOXARIFADO CENTRAL SENAI;962546;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
ALMOXARIFADO CENTRAL SENAI;962628;TESOURA TIPO FUNILEIRO 10P (250MM)/VONDER;10;R$ 19,03;R$ 0,00;"TESOURA TIPO FUNILEIRO 10"" (250mm)";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;19,03;0;10
1.13 IPIRANGA;1284957;TESTADOR DE TENSÃO BIPOLAR;12;R$ 869,00;R$ 695,20;TESTADOR DE TENSÃO;Maquinas e Equiptos-ano-2018_2025_20251006_144852.csv;2023;2;869;695,2;12
1.13 IPIRANGA;1284958;TESTADOR DE TENSÃO BIPOLAR;12;R$ 869,00;R$ 695,20;TESTADOR DE TENSÃO;Maquinas e Equiptos-ano-2018_2025_20251006_144852.csv;2023;2;869;695,2;12
1.13 IPIRANGA;1284959;TESTADOR DE TENSÃO BIPOLAR;12;R$ 869,00;R$ 695,20;TESTADOR DE TENSÃO;Maquinas e Equiptos-ano-2018_2025_20251006_144852.csv;2023;2;869;695,2;12
1.13 IPIRANGA;1284960;TESTADOR DE TENSÃO BIPOLAR;12;R$ 869,00;R$ 695,20;TESTADOR DE TENSÃO;Maquinas e Equiptos-ano-2018_2025_20251006_144852.csv;2023;2;869;695,2;12
CMFP-165 CERQUEIRA CESAR;1088533;TESTE DE INTERCOOLER / PLANATC;12;R$ 456,00;R$ 0,00;EQUIPAMENTO PARA TESTE INTERCOOLER;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;456;0;12
CMFP-165 CERQUEIRA CESAR;1011525;TESTE DE INTERCOOLER/PLANATC;12;R$ 364,80;R$ 0,00;EQUIPAMENTO PARA TESTE INTERCOOLER;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2011;14;364,8;0;12
CMFP-165 CERQUEIRA CESAR;1011524;TESTE DE INTERCOOLER/PLANATC;12;R$ 364,80;R$ 0,00;EQUIPAMENTO PARA TESTE INTERCOOLER;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2011;14;364,8;0;12
CMFP-165 CERQUEIRA CESAR;1011523;TESTE DE INTERCOOLER/PLANATC;12;R$ 364,80;R$ 0,00;EQUIPAMENTO PARA TESTE INTERCOOLER;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2011;14;364,8;0;12
1.20 SÃO BERNARDO DO CAMPO;712161;TORQUES;20;R$ 4,50;R$ 0,00;"TORQUÊS 6""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2003;22;4,5;0;20
1.01 BRÁS;25790;TORQUES 7P;20;R$ 382,18;R$ 0,00;"TORQUÊS 6""";Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1955;70;382,18;0;20
1.01 BRÁS;25792;TORQUES 7P;20;R$ 382,18;R$ 0,00;"TORQUÊS 6""";Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1955;70;382,18;0;20
1.01 BRÁS;25793;TORQUES 7P;20;R$ 382,18;R$ 0,00;"TORQUÊS 6""";Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1955;70;382,18;0;20
1.01 BRÁS;25795;TORQUES 7P;20;R$ 382,18;R$ 0,00;"TORQUÊS 6""";Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1955;70;382,18;0;20
1.01 BRÁS;25802;TORQUES 7P;20;R$ 382,18;R$ 0,00;"TORQUÊS 6""";Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1955;70;382,18;0;20
2.02 CUBATÃO;750808;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750809;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750810;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750811;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750812;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750813;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750814;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750815;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750816;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
2.02 CUBATÃO;750817;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
3.01 TAUBATÉ;750824;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
3.01 TAUBATÉ;750825;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
3.01 TAUBATÉ;750826;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
3.01 TAUBATÉ;750827;TORQUES ARMADOR 12 POLEGADAS;20;R$ 10,00;R$ 0,00;"TORQUÊS ARMADOR 12""";Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;10;0;20
